OBJECTID;Nomenclatura;Altura_m_s_n_m_m;Línea_Nivelación;Bloque_Ajuste;Año_Calculo;Latitud;Longitud;Alt_Elipsoidal_m_;Tipo_Coordenada;Código_Departamento;Código_Municipio;Concatenado_Depto_Municipio;Nombre_Departamento;Nombre_Municipio;Estado_Vértice;Dif_El_Geo;ErrDif
119;76001018;952,043530000000032;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,483049702000000;-76,496721371999996;980,498000000000047;CALCULADA;76;001;76001;VALLE DEL CAUCA;CALI;Materializado;;
120;TBM018-L2;950,150999999999954;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,490000000000000;-76,492000000000004;;APROXIMADA;76;001;76001;VALLE DEL CAUCA;CALI;#N/A;;
121;6-V-4;953,094249999999988;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,492352848147000;-76,483810311979994;981,591000000000008;CALCULADA;76;001;76001;VALLE DEL CAUCA;CALI;Materializado;;
122;76520001;949,529599999999959;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,493333333000000;-76,474444444000000;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
123;76520002;946,675190000000043;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,496854000000000;-76,461341000000004;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
124;76520003;948,731999999999971;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,498694444000000;-76,451944444000006;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
125;76520004;947,094420000000014;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,501555556000000;-76,439833332999996;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
126;A12-V-4;949,268869999999993;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,504222222000000;-76,426138889000001;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
127;A13-V-4;950,188449999999989;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,506888889000000;-76,414749999999998;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
128;A14-V-4;952,429669999999987;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,509638889000000;-76,403499999999994;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
129;76520005;957,317270000000008;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,512694444000000;-76,389916666999994;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
130;76520006;962,169419999999946;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,515527778000000;-76,376944444000003;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
131;76520007;965,307990000000018;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,518083333000000;-76,364861110999996;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
132;76520008;969,487690000000043;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,520695000000000;-76,356393333000000;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
133;76520009;972,347390000000019;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,522869308000000;-76,344487833000002;1001,255999999999972;CALCULADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;Materializado;;
134;A19-V-4;979,017740000000003;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,525112430892000;-76,335246677951005;1008,043999999999983;CALCULADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;Materializado;;
135;A20-V-4;987,037720000000036;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,528105108110000;-76,322230192839001;1016,107999999999947;CALCULADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;Materializado;;
136;23-V-4;990,498569999999972;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,534944444000000;-76,320416667000003;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
137;76520010;999,154340000000047;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,539166667000000;-76,308055555999999;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
138;76520011;1007,111490000000003;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,537777778000000;-76,297222222000002;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
139;TBM011-L2;1007,675910000000044;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,530000000000000;-76,299000000000007;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
140;76520012;1014,008529999999951;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,552181492000000;-76,293757335999999;1043,329999999999927;CALCULADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;Materializado;;
141;76520013;1019,119379999999978;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,564214317000000;-76,290287548999999;1048,584000000000060;CALCULADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;Materializado;;
142;76520014;1022,393440000000055;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,567971000000000;-76,289272999999994;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
143;TBM014-L2;1024,697840000000042;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,580000000000000;-76,284000000000006;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
144;5-CW-4;1026,739739999999983;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,564211661000000;-76,290288349999997;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
145;76520015;1030,460700000000088;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,596931444000000;-76,271262813999996;1060,257000000000062;CALCULADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;Materializado;;
146;76520016;1031,761639999999943;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,564211661000000;-76,290288349999997;;APROXIMADA;76;520;76520;VALLE DEL CAUCA;PALMIRA;#N/A;;
147;76248001;1026,731800000000021;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,617225391000000;-76,277109365000001;1056,082000000000107;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
148;B7-CW-4;1021,407550000000015;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,623444444000000;-76,283777778000001;;APROXIMADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;#N/A;;
149;76248002;1018,730599999999981;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,630801921000000;-76,290284134999993;1048,298999999999978;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
150;B8-CW-4;1016,687999999999988;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,635143641726000;-76,291756682523996;1046,313000000000102;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
151;76248003;1012,821500000000015;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,643114926000000;-76,295421509999997;1042,432999999999993;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
152;A9-CW-4;1010,671000000000049;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,651419798243000;-76,295856352238999;1040,252999999999929;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
153;76248004;1009,283950000000004;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,660788184000000;-76,292683160999999;1038,882000000000062;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
154;76248005;1001,950360000000046;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,671726303000000;-76,296628573000007;1031,692000000000007;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
155;76248006;991,752970000000005;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,684345187000000;-76,304439615999996;1021,408000000000015;CALCULADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;Materializado;;
156;76248007;985,004620000000045;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,689888889000000;-76,312222222000003;;APROXIMADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;#N/A;;
157;76248008;977,086549999999988;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,703333333000000;-76,319166667000005;;APROXIMADA;76;248;76248;VALLE DEL CAUCA;EL CERRITO;#N/A;;
158;76306001;974,163350000000037;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,713333333000000;-76,318888888999993;;APROXIMADA;76;306;76306;VALLE DEL CAUCA;GINEBRA;#N/A;;
159;76306002;976,419309999999996;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,724327165000000;-76,320676753000001;1005,946000000000026;CALCULADA;76;306;76306;VALLE DEL CAUCA;GINEBRA;Materializado;;
160;76318001;977,747859999999946;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,734878493000000;-76,323305622000007;1007,283000000000015;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
161;76318002;977,404620000000023;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,745774822000000;-76,324592852999999;1006,941000000000031;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
162;76318003;976,452729999999974;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,754305222000000;-76,325556667000001;;APROXIMADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;#N/A;;
163;76318004;974,028189999999995;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,766769138000000;-76,327206645000004;1003,577999999999975;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
164;76318005;972,706789999999955;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,774249737000000;-76,326358318999993;1002,240999999999985;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
165;76318006;973,222139999999968;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,782444871000000;-76,323698652000004;1002,768000000000029;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
166;76318007;971,446900000000028;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,791147281000000;-76,314746904000003;1001,126999999999953;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
167;76318008;980,656610000000001;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,803896651000000;-76,308915776000006;1010,359000000000037;CALCULADA;76;318;76318;VALLE DEL CAUCA;GUACARÍ;Materializado;;
168;76111001;966,503860000000032;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,812934746000000;-76,307918478999994;996,100999999999999;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
169;76111002;958,449820000000045;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,822217212000000;-76,304967841999996;988,192999999999984;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
170;76111003;960,770210000000020;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,831132262000000;-76,301229593000002;990,503000000000043;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
171;B23-CW-4;959,350760000000037;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,837024909678000;-76,300383784098003;989,121999999999957;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
172;76111004;961,255719999999997;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,849419340000000;-76,297822556000000;991,041000000000054;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
173;76111005;973,420820000000049;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,861377000000000;-76,297347000000002;;APROXIMADA;76;111;76111;VALLE DEL CAUCA;BUGA;#N/A;;
174;76111006;958,672230000000013;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,868866925000000;-76,303784448000002;988,375999999999976;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
175;76111007;952,724529999999959;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,877138954000000;-76,309137981000006;982,578999999999951;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
176;76111008;951,082269999999994;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,883609284000000;-76,312943945000001;980,721000000000004;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
177;76111009;952,229760000000056;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,892267706000000;-76,312376786000002;983,294999999999959;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
178;76111010;950,870070000000055;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,901915870000000;-76,311757788999998;980,500999999999976;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
179;76111011;951,842869999999948;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,909294202000000;-76,306217567000004;981,500000000000000;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
180;76111012;962,920129999999972;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,919145867000000;-76,298998209999993;992,631999999999948;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
181;76111013;972,178729999999973;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,924358853000000;-76,288655011000003;1001,993000000000052;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
182;76111014;964,051420000000007;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,936395888000000;-76,281923637999995;993,817999999999984;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
183;76111015;961,826620000000048;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,944361242000000;-76,277229422999994;991,644000000000005;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
184;76111016;954,465469999999982;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,955924803000000;-76,270207843999998;984,240999999999985;CALCULADA;76;111;76111;VALLE DEL CAUCA;GUADALAJARA DE BUGA;Materializado;;
185;76670001;963,037770000000023;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,963274592000000;-76,261719244000005;992,833999999999946;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
186;76670002;948,948570000000018;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,971600523000000;-76,254118981000005;978,722999999999956;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
187;76670003;959,415269999999964;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,978044001000000;-76,244316732000001;989,287000000000035;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
188;76670004;962,997659999999996;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,984547209000000;-76,239201714999993;992,842999999999961;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
189;76670005;973,824759999999969;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;3,993944912000000;-76,233031343999997;1003,605999999999995;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
190;76670006;971,865800000000036;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,004154113000000;-76,226237337000001;1001,671000000000049;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
191;76670007;976,082449999999994;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,016218326000000;-76,219482385999996;1005,990999999999985;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
192;76670008;975,369699999999966;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,028536491000000;-76,214353673999994;1005,035999999999945;CALCULADA;76;670;76670;VALLE DEL CAUCA;SAN PEDRO;Materializado;;
193;76834001;973,796990000000051;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,040621469000000;-76,208708141000002;1003,628000000000043;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
194;76834002;983,861639999999966;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,049750000000000;-76,204194000000001;;APROXIMADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;#N/A;;
195;76834003;1001,335580000000050;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,057270247000000;-76,193606340000002;1031,015000000000100;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
196;76834004;1018,014319999999998;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,061955947000000;-76,186970361999997;1047,833000000000084;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
197;76834005;1020,792320000000018;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,066350904000000;-76,180635796999994;1050,710000000000036;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
198;76834006;995,620700000000056;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,074931432000000;-76,176938735999997;1025,316000000000031;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
199;76834007;992,474199999999996;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,082528000000000;-76,173556000000005;;APROXIMADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;#N/A;;
200;76834008;1002,061439999999948;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,091044170000000;-76,170824292999995;1031,736000000000104;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
201;76834009;975,601239999999962;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,099209629000000;-76,175872231000000;1005,222999999999956;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
202;76834010;966,228849999999966;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,109595399000000;-76,175338640000007;995,842999999999961;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
203;76834011;956,423139999999989;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,120015461000000;-76,176693255000004;985,767000000000053;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
204;76834012;950,674750000000017;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,126549670000000;-76,180485806999997;980,331000000000017;CALCULADA;76;834;76834;VALLE DEL CAUCA;TULUÁ;Materializado;;
205;A46-CW-4;951,657389999999964;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,135334652371000;-76,180515367132998;981,024999999999977;CALCULADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;Materializado;;
206;B47-CW-4;954,608240000000023;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,149611000000000;-76,179193999999995;;APROXIMADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;#N/A;;
207;TBMC47-L2;958,649869999999964;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,157000000000000;-76,176000000000002;;APROXIMADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;#N/A;;
208;C47-CW-4;953,591670000000022;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,161606052032000;-76,173060108081003;982,984000000000037;CALCULADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;Materializado;;
209;76036001;951,087679999999978;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,161333157000000;-76,175717415999998;980,488000000000056;CALCULADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;Materializado;;
210;76036002;947,847660000000019;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,175100763000000;-76,172603741000003;976,232999999999947;CALCULADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;Materializado;;
211;76036003;950,251449999999977;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,187525112000000;-76,168064940999997;979,429999999999950;CALCULADA;76;036;76036;VALLE DEL CAUCA;ANDALUCÍA;Materializado;;
212;76113001;948,686090000000036;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,192336896000000;-76,162251768999994;977,967999999999961;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
213;76113002;955,274189999999976;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,199005736000000;-76,154264897999994;984,548000000000002;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
214;76113003;958,671129999999948;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,212541262000000;-76,150436619999994;988,029999999999973;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
215;76113004;940,204870000000028;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,224623521000000;-76,143062805000000;969,384000000000015;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
216;76113005;943,170049999999947;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,233583757000000;-76,132255731000001;972,313999999999965;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
217;76113006;946,875099999999975;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,244219637000000;-76,123970729999996;975,932999999999993;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
218;76113007;946,263490000000047;Línea No 2 Buenaventura - Bogotá;Circuito 1 y 2 ;2021;4,254940083000000;-76,115877909999995;975,294999999999959;CALCULADA;76;113;76113;VALLE DEL CAUCA;BUGALAGRANDE;Materializado;;
